ID,Municipio,Analfabetismo,,,Bajo logro educativo,,,Barreras a servicios para cuidado de la primera infancia,,,Barreras de acceso a servicios de salud,,,Tasa de dependencia,,,Hacinamiento crítico,,,Inadecuada eliminación de excretas,,,Inasistencia escolar,,,Material inadecuado de paredes exteriores,,,Material inadecuado de pisos,,,Rezago escolar,,,Sin acceso a fuente de agua mejorada,,,Sin aseguramiento en salud,,,Trabajo infantil,,,Trabajo informal,,
,,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso,Total,Cabeceras,Centros poblados y rural disperso
68397,LA PAZ,26.5,9.6,30.3,85.9,53.5,93.4,1.7,0.0,2.1,0.9,4.1,0.2,25.5,31.0,24.2,1.7,5.5,0.8,16.9,5.2,19.6,4.6,1.1,5.4,0.6,0.4,0.6,7.4,0.7,8.9,18.4,11.4,20.0,28.5,1.1,34.7,7.8,14.0,6.4,2.3,1.5,2.5,92.7,80.8,95.4
68406,LEBRIJA,10.4,6.6,15.3,58.6,45.8,74.7,2.1,2.2,2.0,6.8,5.9,7.9,28.9,26.6,31.8,9.3,11.9,6.0,8.1,4.2,13.0,3.6,3.0,4.3,1.3,1.8,0.8,3.3,1.4,5.5,16.6,15.7,17.7,17.3,3.8,34.1,14.0,15.1,12.7,1.8,1.8,1.8,80.3,79.9,80.8
68418,LOS SANTOS,17.3,13.8,17.9,73.2,62.6,74.9,2.0,1.7,2.1,4.8,8.1,4.3,44.6,24.2,47.9,9.0,13.4,8.3,13.5,11.0,13.9,4.6,1.7,5.0,0.7,0.2,0.8,6.6,4.1,7.0,14.6,15.7,14.4,53.6,16.7,59.5,11.5,10.5,11.7,1.2,0.8,1.3,81.1,78.7,81.5
68425,MACARAVITA,20.0,11.2,21.6,72.6,38.8,78.8,0.8,0.9,0.8,1.7,0.9,1.9,49.7,33.6,52.7,13.6,18.1,12.8,14.8,6.9,16.3,2.0,1.7,2.0,0.5,0.0,0.6,35.3,1.7,41.4,17.1,10.3,18.3,60.6,0.9,71.4,11.4,14.7,10.8,2.5,0.0,3.0,88.9,73.3,91.7
68432,MÁLAGA,7.3,6.6,11.6,44.0,39.0,75.7,1.3,1.3,1.2,5.4,5.1,7.7,36.1,35.5,39.9,8.6,7.9,12.9,1.6,0.8,6.3,1.7,1.7,2.2,0.1,0.1,0.0,2.8,0.3,18.1,17.2,17.5,15.1,11.2,0.6,78.7,11.9,12.4,8.4,0.7,0.5,1.8,84.8,83.9,90.8
68444,MATANZA,14.8,10.1,16.9,74.2,54.5,83.1,1.9,1.7,1.9,0.3,0.6,0.1,33.8,36.0,32.9,6.2,9.3,4.8,22.7,2.8,31.7,5.3,0.6,7.4,0.6,0.0,0.9,12.0,1.1,16.9,11.3,4.7,14.3,39.3,2.4,56.0,13.1,11.6,13.8,1.3,0.4,1.7,90.6,83.0,94.0
68464,MOGOTES,19.0,11.4,24.3,76.1,57.3,89.5,1.2,0.6,1.6,11.4,2.8,17.5,42.3,39.7,44.2,11.3,9.2,12.8,15.4,2.4,24.6,4.9,2.4,6.8,0.9,0.3,1.2,22.3,1.8,36.9,20.9,16.2,24.3,30.3,0.7,51.3,12.3,14.7,10.6,2.9,1.3,4.1,91.8,85.9,96.1
68468,MOLAGAVITA,18.2,9.4,20.1,80.6,43.5,88.6,1.0,0.9,1.1,0.8,2.2,0.5,44.5,43.0,44.8,15.4,15.2,15.4,13.5,3.6,15.6,3.4,0.9,4.0,0.4,0.0,0.5,58.0,0.4,70.4,18.2,11.2,19.8,77.0,1.3,93.3,9.0,14.3,7.8,2.4,0.9,2.7,92.0,75.8,95.4
68498,OCAMONTE,19.0,7.8,21.5,82.7,55.2,88.8,0.9,0.4,1.1,2.2,2.6,2.1,45.9,43.7,46.4,5.0,7.8,4.4,9.4,3.3,10.8,4.0,2.2,4.4,1.1,0.0,1.3,8.4,0.7,10.1,13.9,8.1,15.2,18.8,1.1,22.8,8.7,8.9,8.7,2.4,0.7,2.7,94.2,84.4,96.4
68500,OIBA,15.2,8.1,21.1,68.2,50.3,83.1,1.4,1.4,1.5,6.0,4.1,7.7,35.7,30.5,39.9,5.6,6.4,4.8,11.8,3.0,19.2,2.2,0.9,3.2,1.4,1.3,1.5,6.7,0.6,11.7,9.6,6.3,12.4,25.6,0.7,46.3,13.6,16.4,11.2,1.8,0.8,2.6,88.1,83.2,92.3
68502,ONZAGA,16.8,8.3,20.6,79.1,50.1,91.9,0.7,0.4,0.8,4.4,5.4,4.0,52.7,37.1,59.6,12.1,9.7,13.1,19.8,3.6,27.0,4.6,0.7,6.3,0.3,0.2,0.4,40.0,3.4,56.2,15.8,11.0,17.9,61.7,4.0,87.2,8.5,9.4,8.1,1.7,0.2,2.4,91.0,81.1,95.3
68522,PALMAR,19.5,13.9,23.2,70.1,48.5,84.4,1.0,0.6,1.2,0.5,1.2,0.0,39.3,30.9,44.8,8.9,9.1,8.8,6.5,3.0,8.8,1.4,0.6,2.0,0.2,0.0,0.4,7.2,3.0,10.0,15.4,7.9,20.4,0.2,0.0,0.4,10.6,12.1,9.6,1.7,1.2,2.0,84.6,78.2,88.8
68524,PALMAS DEL SOCORRO,16.1,10.5,18.6,70.7,53.6,78.3,1.4,1.2,1.4,0.6,1.6,0.2,36.2,49.6,30.3,6.7,9.3,5.6,3.2,1.6,3.9,2.1,1.2,2.5,0.5,0.4,0.5,2.5,0.4,3.4,13.5,9.3,15.4,21.6,0.0,31.2,10.0,7.3,11.3,1.0,0.0,1.4,90.1,89.1,90.5
68533,PÁRAMO,10.3,7.2,11.6,73.2,52.7,82.2,1.2,1.0,1.2,5.3,16.0,0.6,31.5,35.4,29.8,7.7,9.0,7.1,2.4,1.0,3.0,5.1,1.3,6.8,0.9,0.8,0.9,4.5,0.3,6.3,20.3,20.4,20.3,26.2,0.3,37.5,8.2,10.1,7.3,3.3,1.6,4.1,88.4,86.6,89.2
68547,PIEDECUESTA,6.1,5.1,10.6,40.3,35.0,63.2,2.2,2.1,2.4,5.6,5.8,4.6,25.8,25.0,29.1,7.0,7.1,6.7,2.7,1.8,6.9,3.1,2.8,4.5,0.3,0.1,1.3,1.2,0.1,6.3,14.3,14.1,15.0,8.9,1.1,42.6,18.3,18.6,16.6,1.0,0.7,2.1,79.7,79.3,81.6
68549,PINCHOTE,9.8,7.0,10.6,55.9,41.2,59.7,1.2,2.4,0.9,7.0,4.6,7.7,38.6,37.8,38.8,4.9,10.1,3.5,3.8,1.5,4.4,1.6,0.9,1.8,0.7,0.0,0.9,6.3,0.6,7.8,13.9,16.5,13.2,19.9,0.3,25.0,9.2,11.3,8.7,0.6,0.3,0.6,83.9,82.6,84.2
68572,PUENTE NACIONAL,13.3,6.5,17.9,64.8,40.1,81.6,1.2,1.3,1.1,1.2,2.2,0.6,32.5,28.3,35.4,3.6,5.2,2.6,7.1,2.6,10.1,2.1,1.0,2.9,0.4,0.3,0.6,8.2,0.7,13.3,10.4,9.1,11.2,22.2,1.1,36.5,11.4,12.7,10.5,1.3,0.6,1.7,85.2,80.3,88.6
68573,PUERTO PARRA,16.6,16.9,16.5,69.6,61.9,73.7,2.4,2.0,2.6,6.5,9.0,5.2,33.4,35.7,32.2,9.7,16.0,6.4,13.5,10.8,14.9,5.4,4.2,6.1,4.5,11.6,0.7,8.9,1.9,12.7,24.2,21.6,25.5,10.9,2.4,15.4,15.5,17.4,14.5,1.1,0.5,1.4,74.7,79.0,72.4
68575,PUERTO WILCHES,18.1,14.2,22.1,65.9,56.5,75.4,2.5,1.9,3.0,7.3,10.3,4.2,40.7,39.7,41.7,13.6,16.9,10.3,18.4,12.2,24.6,6.1,4.6,7.5,9.0,14.2,3.7,26.3,19.3,33.3,18.5,17.2,19.8,8.8,3.8,13.8,16.0,15.0,17.1,1.3,1.2,1.4,78.6,78.8,78.5
68615,RIONEGRO,17.5,10.5,19.7,71.6,48.4,79.0,2.5,1.3,2.8,0.7,1.8,0.3,30.9,26.4,32.4,7.4,8.7,6.9,18.0,1.6,23.3,6.1,2.3,7.3,1.6,1.0,1.8,10.3,0.8,13.3,17.6,14.6,18.6,31.0,0.9,40.6,17.7,16.9,17.9,1.8,0.9,2.1,84.1,80.7,85.2
68655,SABANA DE TORRES,15.2,12.6,20.5,62.7,56.2,76.1,3.2,3.0,3.7,7.6,9.7,3.3,39.1,39.2,38.9,14.7,17.2,9.5,13.5,14.2,12.1,4.5,3.9,5.8,12.5,16.8,3.7,11.3,9.5,15.0,22.4,21.0,25.2,9.9,8.1,13.7,19.0,18.2,20.6,1.6,1.5,1.8,77.2,79.5,72.6
68669,SAN ANDRÉS,15.4,9.2,19.1,76.1,55.2,88.4,1.5,1.1,1.7,5.4,1.5,7.8,47.0,37.5,52.5,9.9,9.4,10.2,6.4,2.1,9.0,2.8,1.2,3.7,0.1,0.1,0.1,12.7,1.4,19.4,15.6,10.5,18.7,32.7,0.5,51.7,12.0,15.1,10.2,1.2,0.1,1.8,89.5,80.8,94.6
68673,SAN BENITO,23.2,7.0,24.8,84.1,53.5,87.1,1.3,1.2,1.3,1.2,4.7,0.8,37.3,24.4,38.6,3.4,2.3,3.5,21.7,3.5,23.5,3.2,0.0,3.5,1.1,0.0,1.2,8.6,1.2,9.4,14.0,3.5,15.1,68.9,2.3,75.6,9.7,9.3,9.7,2.1,0.0,2.3,95.2,82.6,96.5
68679,SAN GIL,6.1,5.1,14.7,38.8,34.9,72.3,1.5,1.4,1.9,5.6,5.4,7.1,26.6,25.7,33.9,6.1,6.2,5.5,1.7,1.4,4.2,1.8,1.6,3.4,0.5,0.4,0.8,1.7,0.4,12.8,9.8,9.8,10.3,4.6,0.6,38.5,13.8,14.0,12.1,0.7,0.6,1.4,79.5,78.3,88.9
68682,SAN JOAQUÍN,17.6,11.4,21.4,75.4,52.3,89.3,1.6,0.7,2.1,0.5,0.7,0.4,38.9,42.3,36.8,10.1,10.3,10.0,9.3,2.8,13.2,5.5,1.8,7.7,0.3,0.7,0.0,16.3,1.8,25.0,17.5,10.0,22.0,43.1,1.8,67.9,7.3,10.7,5.3,4.5,1.4,6.4,89.5,84.0,92.7
68684,SAN JOSÉ DE MIRANDA,19.2,7.4,22.5,72.4,43.0,80.8,1.5,1.8,1.4,8.7,1.4,10.7,39.6,35.2,40.9,12.7,11.6,13.0,7.6,2.5,9.1,3.7,0.7,4.5,1.9,0.0,2.4,24.6,1.1,31.3,19.2,14.4,20.5,52.3,0.7,66.9,10.5,17.6,8.4,2.0,0.4,2.4,89.9,78.2,93.2
68686,SAN MIGUEL,20.8,6.6,26.3,71.3,45.8,81.2,1.6,1.8,1.5,0.9,1.3,0.7,32.0,35.7,30.5,8.6,10.6,7.8,6.8,12.3,4.6,1.7,0.4,2.2,0.9,0.0,1.2,21.6,4.4,28.3,17.1,13.7,18.4,14.9,1.3,20.1,8.6,10.1,8.0,1.7,0.4,2.2,86.6,78.0,89.9
68689,SAN VICENTE DE CHUCURÍ,14.7,8.7,18.4,69.4,52.8,79.6,1.8,1.3,2.1,3.2,3.2,3.2,35.2,36.2,34.6,5.8,8.0,4.4,27.3,2.6,42.6,4.0,1.7,5.4,1.6,1.8,1.5,21.8,1.9,34.0,14.4,10.6,16.8,20.5,0.8,32.7,14.3,15.0,13.9,1.8,1.0,2.2,85.1,85.7,84.7
68705,SANTA BÁRBARA,16.6,7.8,17.9,79.5,51.1,83.4,1.1,2.2,0.9,2.0,2.2,2.0,45.6,38.9,46.6,6.4,4.4,6.7,22.4,0.0,25.5,5.4,4.4,5.5,0.7,0.0,0.8,22.8,2.2,25.6,20.5,8.9,22.1,71.3,1.1,80.9,14.1,13.3,14.2,3.8,0.0,4.3,88.6,74.4,90.5
68720,SANTA HELENA DEL OPÓN,18.3,12.5,20.2,76.4,49.6,85.2,2.3,1.5,2.5,3.6,3.7,3.6,36.6,34.2,37.4,5.8,9.6,4.6,46.9,8.8,59.3,8.1,2.2,10.0,2.8,8.1,1.1,8.7,3.7,10.3,18.0,11.4,20.1,25.4,2.6,32.9,9.9,12.1,9.1,4.3,1.8,5.1,92.7,82.0,96.1
68745,SIMACOTA,20.8,12.1,24.0,76.4,54.3,84.7,2.2,0.9,2.7,3.6,5.6,2.8,40.3,39.2,40.7,7.6,6.0,8.2,30.0,0.4,41.1,6.5,1.0,8.6,1.3,0.3,1.7,15.2,0.6,20.7,19.4,10.8,22.6,21.0,0.3,28.8,11.7,9.6,12.5,2.5,0.1,3.4,86.9,80.5,89.2
68755,SOCORRO,8.1,6.3,16.9,44.4,38.3,75.0,1.2,1.3,1.0,5.1,5.0,5.7,26.5,26.4,26.8,4.2,4.4,3.2,1.3,0.8,3.9,2.0,1.6,3.5,0.2,0.2,0.1,0.5,0.2,2.1,12.7,13.0,11.4,5.7,0.2,33.0,13.9,14.7,10.0,1.2,0.8,3.1,82.1,80.9,87.9
68770,SUAITA,17.0,13.7,17.9,72.7,55.7,77.4,0.9,0.6,1.0,5.0,3.7,5.3,35.4,32.1,36.4,3.5,6.5,2.6,20.6,13.7,22.6,2.8,2.2,3.0,2.8,6.8,1.7,10.6,5.7,12.0,12.7,10.0,13.4,35.3,7.8,43.1,10.7,11.5,10.5,1.2,0.8,1.4,89.9,82.0,92.1
68773,SUCRE,19.0,5.2,20.5,80.0,42.4,84.0,2.3,1.0,2.4,4.0,1.6,4.2,39.0,23.6,40.6,4.9,5.8,4.8,29.0,14.7,30.5,5.0,2.6,5.3,0.1,0.0,0.1,10.4,3.1,11.1,19.9,8.9,21.1,39.9,2.1,43.9,11.4,17.3,10.7,2.9,1.0,3.0,93.5,79.1,95.0
68780,SURATÁ,13.4,10.6,14.5,75.0,58.5,81.4,2.8,2.6,2.9,0.3,0.3,0.2,39.7,41.8,38.9,8.1,12.9,6.3,16.0,4.2,20.6,6.7,7.1,6.6,0.5,0.6,0.5,11.0,2.3,14.4,14.5,12.2,15.4,57.7,1.0,79.6,13.5,16.1,12.5,2.7,0.0,3.7,87.9,78.5,91.6
68820,TONA,12.4,10.1,12.7,80.5,51.3,83.6,2.3,1.5,2.4,0.4,0.0,0.4,39.9,60.3,37.8,4.7,6.5,4.5,9.7,1.5,10.5,9.6,1.5,10.5,0.1,0.5,0.1,2.6,0.0,2.8,16.2,8.5,17.0,58.0,0.5,63.9,12.3,12.6,12.3,4.0,0.5,4.3,93.1,78.9,94.6
68855,VALLE DE SAN JOSÉ,18.6,12.6,23.2,67.9,48.7,82.4,1.1,1.6,0.8,3.8,2.5,4.8,34.0,29.3,37.6,5.7,8.8,3.3,2.5,1.6,3.1,4.2,4.0,4.3,0.2,0.0,0.4,4.0,0.1,7.0,15.3,11.8,17.9,37.7,0.4,66.1,10.7,12.4,9.4,2.7,1.2,3.8,91.2,84.7,96.1
68861,VÉLEZ,15.1,9.1,22.7,55.9,43.8,71.4,1.4,1.5,1.2,3.1,3.3,3.0,39.0,32.9,46.8,4.0,4.7,3.0,8.1,3.3,14.2,3.7,3.0,4.7,1.8,1.9,1.7,5.9,2.0,10.8,11.7,10.9,12.7,25.4,1.8,55.7,13.5,14.7,11.9,1.1,0.9,1.4,88.5,84.6,93.5
68867,VETAS,12.7,5.2,17.6,60.0,43.0,71.2,0.7,0.4,0.9,3.5,6.5,1.4,44.4,38.7,48.1,4.7,7.8,2.6,30.0,12.6,41.5,0.9,0.4,1.2,0.2,0.4,0.0,6.8,2.2,9.8,12.8,11.3,13.8,33.6,7.0,51.3,11.4,13.5,10.1,0.5,0.4,0.6,75.2,69.6,79.0
68872,VILLANUEVA,13.1,11.6,16.3,69.6,61.3,87.2,0.9,1.0,0.9,8.5,7.9,9.9,30.7,31.7,28.5,10.7,10.4,11.5,5.5,2.0,12.8,3.1,1.8,6.0,0.1,0.1,0.1,9.6,3.4,22.5,14.6,12.5,19.2,6.6,0.3,19.9,8.5,10.5,4.1,2.2,1.1,4.7,90.5,88.3,95.2
68895,ZAPATOCA,9.6,8.7,11.6,64.2,55.3,83.3,1.5,1.2,2.1,7.0,6.6,7.9,30.7,30.1,31.9,5.3,5.6,4.8,8.6,2.6,21.4,2.8,1.2,6.4,0.1,0.1,0.2,4.4,0.5,12.9,17.5,15.4,21.9,16.3,0.2,51.0,9.2,9.4,8.8,2.4,1.3,4.6,83.5,81.1,88.6
70001,SINCELEJO,14.7,13.2,28.9,41.6,39.2,64.2,1.9,1.9,1.8,7.4,7.9,3.3,39.0,38.4,43.8,16.9,17.1,14.5,7.8,5.8,26.5,3.6,3.6,3.6,6.1,5.3,13.0,11.4,8.7,36.7,15.9,15.9,16.4,8.4,3.5,54.8,16.5,16.7,13.8,0.7,0.7,0.9,88.2,87.8,91.8
70110,BUENAVISTA,27.6,26.2,34.7,63.1,59.6,79.5,2.0,1.3,5.2,2.9,3.5,0.2,54.5,56.3,46.3,23.2,24.5,17.0,14.0,12.7,20.3,4.5,3.6,8.6,13.7,14.4,10.6,28.8,25.1,46.8,20.4,19.7,24.1,11.7,8.3,27.6,10.8,11.1,9.5,0.9,0.5,2.6,95.3,94.9,97.0
70124,CAIMITO,33.9,21.4,38.8,71.6,55.7,77.8,1.2,1.3,1.2,5.7,4.9,6.0,56.5,60.0,55.1,19.3,25.0,17.1,48.1,24.6,57.2,4.9,3.8,5.3,1.2,2.5,0.6,44.1,27.8,50.4,22.1,18.5,23.6,4.1,5.3,3.6,12.0,13.2,11.5,0.8,0.5,1.0,93.7,90.7,94.8
70204,COLOSÓ,31.6,25.8,36.1,70.0,61.4,76.9,1.3,1.0,1.6,5.6,7.8,3.9,47.2,54.0,41.8,17.0,22.2,13.0,26.1,15.5,34.5,3.6,2.5,4.4,45.3,84.2,14.6,65.0,59.5,69.3,21.7,18.1,24.5,14.1,1.9,23.7,9.7,10.1,9.3,0.8,0.4,1.1,94.1,92.4,95.4
70215,COROZAL,19.2,16.3,29.1,47.9,43.0,64.7,1.7,1.7,1.7,8.8,7.2,14.5,39.5,37.7,45.7,17.1,17.4,16.1,12.3,4.9,38.1,3.1,3.1,3.1,6.8,4.1,16.1,12.6,8.3,27.1,18.1,17.6,19.7,3.8,0.8,14.0,16.5,17.5,13.0,0.8,0.7,0.9,91.3,90.5,94.1
70221,COVEÑAS,16.6,11.6,23.1,46.1,37.3,57.8,3.0,2.8,3.2,8.0,10.3,4.9,46.8,41.7,53.6,18.1,19.3,16.5,37.1,53.0,16.0,3.3,2.3,4.7,8.9,9.7,7.7,18.8,10.4,30.0,15.4,11.9,20.0,47.2,30.9,68.9,21.4,21.8,20.8,0.8,0.7,0.9,88.6,88.3,88.9
70230,CHALÁN,40.8,38.9,44.4,73.0,68.7,80.9,1.0,0.9,1.0,15.6,19.5,8.3,70.9,66.3,79.4,24.7,27.4,19.9,27.9,20.1,42.2,4.1,3.7,4.7,23.0,33.6,3.7,59.9,51.7,74.8,26.2,27.8,23.3,7.3,5.2,11.0,12.1,12.6,11.3,0.9,1.1,0.5,96.5,95.3,98.8
70233,EL ROBLE,41.3,40.9,41.7,75.7,70.6,79.8,2.0,1.9,2.1,9.5,5.2,12.8,68.5,62.0,73.6,21.7,32.3,13.4,29.7,24.8,33.5,5.6,9.0,2.9,3.0,1.4,4.3,23.7,16.2,29.5,24.7,25.5,24.0,6.0,4.6,7.0,11.0,10.7,11.2,0.9,1.4,0.5,96.5,96.5,96.5
70235,GALERAS,25.5,21.8,30.8,64.8,56.0,77.3,2.2,1.8,2.8,1.8,1.7,2.0,49.7,48.2,51.7,21.1,27.8,11.4,23.5,14.0,36.9,3.4,3.3,3.6,5.9,5.2,6.9,24.6,15.2,37.8,21.0,18.8,24.3,11.4,8.2,15.9,13.3,13.6,12.8,1.2,1.1,1.2,94.3,92.8,96.4
70265,GUARANDA,29.3,22.2,34.9,73.0,59.6,83.4,1.6,1.2,2.0,10.8,7.8,13.2,53.1,48.4,56.7,19.1,22.0,16.8,63.6,84.7,47.1,4.7,3.5,5.7,7.3,8.3,6.6,46.5,18.4,68.4,28.3,23.1,32.3,50.1,42.6,56.0,11.0,11.5,10.5,2.2,2.3,2.2,95.9,94.5,97.1
70400,LA UNIÓN,32.5,27.4,37.7,70.0,58.5,81.7,1.9,1.7,2.0,3.1,0.5,5.7,53.6,46.2,60.9,17.9,20.3,15.5,35.5,20.0,51.2,3.0,2.5,3.4,1.4,1.1,1.7,49.8,30.0,69.7,23.0,19.2,26.9,3.9,2.7,5.2,13.9,12.5,15.3,0.7,0.6,0.8,91.4,89.1,93.7
70418,LOS PALMITOS,27.6,24.1,30.8,61.2,51.0,70.9,1.4,1.3,1.5,7.6,6.7,8.4,42.3,39.2,45.2,15.7,21.4,10.3,21.9,7.6,35.5,3.0,2.3,3.6,6.7,4.3,8.9,20.6,11.2,29.5,20.3,19.8,20.7,4.0,1.6,6.3,12.0,13.8,10.2,1.2,1.3,1.0,92.9,91.7,94.1
70429,MAJAGUAL,28.4,17.5,32.9,74.2,54.4,82.3,2.9,3.0,2.9,6.5,1.4,8.6,54.4,40.7,60.0,15.1,18.3,13.8,54.1,78.7,44.0,8.4,10.6,7.5,8.9,8.9,9.0,60.3,23.5,75.4,24.1,19.8,25.8,11.5,7.7,13.1,14.6,17.4,13.4,1.6,1.6,1.6,96.1,93.0,97.3
70473,MORROA,23.4,17.0,33.5,56.7,44.9,75.2,1.9,1.7,2.1,3.4,0.6,7.7,41.5,42.4,40.1,22.8,24.6,19.9,18.7,4.4,40.9,5.8,3.3,9.8,12.5,8.3,19.2,24.5,13.1,42.2,23.2,19.2,29.5,10.8,2.6,23.6,13.8,16.3,10.0,1.1,0.8,1.7,91.3,90.0,93.4
70508,OVEJAS,34.9,31.2,38.8,70.2,58.9,82.2,1.2,1.0,1.5,9.3,7.7,11.0,42.7,43.6,41.8,20.1,23.2,16.8,22.7,10.9,35.3,3.4,2.7,4.1,5.6,1.7,9.9,26.3,12.8,40.8,22.1,18.7,25.7,20.5,5.6,36.5,11.7,11.7,11.7,1.5,0.8,2.3,92.6,91.8,93.4
70523,PALMITO,34.0,25.3,39.5,66.2,55.8,72.8,1.6,1.2,1.9,5.1,1.1,7.7,68.8,68.2,69.1,20.6,24.1,18.4,44.4,14.6,63.4,3.5,3.3,3.6,15.4,6.5,21.1,54.7,29.0,71.1,18.8,14.6,21.6,42.4,10.8,62.5,12.4,14.2,11.3,0.5,0.1,0.8,94.7,95.2,94.4
70670,SAMPUÉS,30.7,24.2,38.2,64.8,59.1,71.5,1.6,1.6,1.5,11.8,6.7,17.7,47.6,42.2,53.9,26.8,30.8,22.2,28.3,12.7,46.3,4.1,4.1,4.2,17.0,13.8,20.7,44.0,26.7,64.2,26.5,27.0,25.9,17.0,3.4,32.9,12.4,12.7,12.1,1.0,1.2,0.8,93.6,93.0,94.3
70678,SAN BENITO ABAD,37.3,26.4,40.5,75.5,59.3,80.2,3.7,1.4,4.3,5.4,6.9,4.9,49.1,41.2,51.5,15.3,18.8,14.3,60.3,98.8,49.0,6.0,3.4,6.7,15.3,9.7,16.9,38.2,14.2,45.2,21.5,16.6,23.0,6.5,2.4,7.7,14.6,17.4,13.7,1.4,0.7,1.6,94.9,91.5,95.9
70702,SAN JUAN DE BETULIA,30.0,26.4,33.7,60.5,51.4,70.2,1.1,0.8,1.3,4.7,4.1,5.4,49.7,52.1,47.1,19.5,20.8,18.1,22.8,6.8,39.6,2.6,1.8,3.4,11.8,11.6,11.9,19.7,9.6,30.3,13.7,11.3,16.3,11.1,4.9,17.6,11.5,11.9,11.1,0.5,0.2,0.9,94.1,92.2,96.1
70708,SAN MARCOS,30.1,24.8,37.9,69.8,61.4,82.2,2.2,2.0,2.4,7.6,8.1,6.9,50.5,49.1,52.6,20.5,24.7,14.4,67.3,93.1,29.2,4.6,4.1,5.3,4.2,4.4,4.0,31.4,19.8,48.4,24.2,22.8,26.3,4.9,4.9,5.0,12.3,13.6,10.5,1.5,1.7,1.3,92.8,92.1,93.7
70713,SAN ONOFRE,38.4,27.7,45.5,77.2,63.8,86.0,5.3,3.8,6.2,5.4,5.8,5.1,55.9,50.6,59.3,17.5,21.7,14.8,51.2,47.4,53.7,7.7,6.2,8.6,11.0,9.4,12.0,30.6,18.4,38.6,28.0,22.2,31.8,22.3,7.1,32.3,23.6,21.9,24.7,1.4,1.2,1.6,94.6,92.6,95.8
70717,SAN PEDRO,25.5,22.2,32.3,64.3,58.0,77.3,1.4,1.0,2.2,4.8,2.8,8.8,51.6,52.9,48.8,19.7,22.1,14.5,17.6,7.1,39.5,4.1,3.9,4.6,13.4,12.9,14.4,24.0,16.3,40.1,20.5,19.5,22.7,13.2,2.6,35.3,13.1,12.9,13.6,0.8,0.6,1.3,92.5,91.4,94.8
70742,SAN LUIS DE SINCÉ,26.2,23.5,33.7,68.3,63.2,82.1,1.7,1.6,2.1,3.9,3.7,4.5,48.3,51.2,40.4,24.0,28.0,13.2,15.4,9.1,32.7,3.8,3.6,4.2,26.9,27.3,25.8,23.2,14.7,46.2,19.5,20.2,17.5,12.3,4.0,34.7,12.4,13.3,10.1,1.1,1.2,0.9,94.1,93.2,96.6
70771,SUCRE,31.9,16.9,37.6,76.0,54.1,84.3,2.4,1.7,2.6,3.8,4.4,3.6,52.7,44.1,55.9,13.5,16.1,12.5,69.5,97.1,59.0,4.1,3.9,4.1,10.4,12.9,9.4,63.7,32.3,75.5,18.6,15.1,19.9,6.0,4.2,6.7,12.9,14.1,12.4,0.9,0.3,1.1,94.4,89.8,96.2
70820,SANTIAGO DE TOLÚ,19.7,17.1,30.3,58.6,53.8,78.0,2.1,1.8,3.5,1.2,0.6,3.7,41.2,39.2,49.4,23.1,25.0,15.3,33.7,34.3,31.5,3.7,4.0,2.7,7.4,7.6,6.8,20.5,12.5,53.4,25.6,24.7,29.3,14.1,16.9,2.7,16.0,15.8,16.4,1.1,1.1,1.2,89.8,90.0,89.0
70823,SAN JOSÉ DE TOLUVIEJO,27.3,24.0,28.7,63.6,52.1,68.6,1.5,0.7,1.8,1.1,0.5,1.4,40.8,38.0,42.1,16.3,19.0,15.2,16.4,20.1,14.8,3.5,3.1,3.6,17.1,33.8,9.8,24.0,12.5,29.0,17.6,14.6,18.9,30.5,12.9,38.1,12.4,13.1,12.2,0.9,0.5,1.0,91.9,89.3,92.9
73001,IBAGUÉ,5.6,4.8,17.9,37.3,35.2,70.6,1.9,1.8,2.8,3.3,3.2,4.3,28.4,28.2,30.9,5.8,5.8,5.8,2.5,1.4,21.1,2.6,2.4,5.6,1.2,0.9,6.1,1.3,0.6,12.8,10.1,9.7,16.3,3.5,1.2,39.7,19.9,20.0,18.3,0.6,0.5,2.4,78.7,78.1,88.3
73024,ALPUJARRA,14.0,14.9,13.5,73.3,60.6,82.5,1.1,0.9,1.2,1.8,1.2,2.2,37.7,47.0,31.0,6.6,8.6,5.2,9.5,0.8,15.8,2.4,1.2,3.2,0.4,0.6,0.3,6.7,1.7,10.4,13.1,15.5,11.5,12.3,0.2,21.0,9.4,10.0,9.1,1.4,1.4,1.4,91.4,86.2,95.1
